id,band,service,call,freq,status,live,class,city,state,country,lat,lon,erp,erp_night,haat,hours,directional,licensee,channel,virtual,network,atsc3,relay
AM58544,AM,AM,WGAN,560,LIC,1,B,PORTLAND,ME,US,43.690083,-70.317556,5.0,5.0,,DN,Y,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",,,,,
AM21727,AM,AM,WHBQ,560,LIC,1,B,MEMPHIS,TN,US,35.253417,-90.047583,5.0,1.0,,DN,Y,FLINN BROADCASTING CORPORATION,,,,,
AM55757,AM,AM,WHYN,560,LIC,1,B,SPRINGFIELD,MA,US,42.193694,-72.683417,5.0,1.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM67068,AM,AM,WIND,560,LIC,1,B,CHICAGO,IL,US,41.565028,-87.41975,5.0,5.0,,DN,Y,"SALEM MEDIA OF ILLINOIS, LLC",,,,,
AM52335,AM,AM,WJLS,560,LIC,1,B,BECKLEY,WV,US,37.759,-81.1865,4.5,0.47,,DN,Y,WEST VIRGINIA RADIO CORPORATION,,,,,
AM23335,AM,AM,WMIK,560,LIC,1,D,MIDDLESBORO,KY,US,36.627306,-83.714361,2.5,0.088,,DN,,"GATEWAY BROADCASTING, INC.",,,,,
AM41062,AM,AM,WNSR,560,LIC,1,D,BRENTWOOD,TN,US,36.141167,-86.756389,1.0,0.075,,DN,,"SOUTHERN WABASH COMMUNICATIONS OF MIDDLE TENNESSEE, INC.",,,,,
AM73675,AM,AM,WOOF,560,LIC,1,D,DOTHAN,AL,US,31.218222,-85.352722,5.0,0.118,,DN,,"WOOF, INC.",,,,,
AM64002,AM,AM,WQAM,560,LIC,1,B,MIAMI,FL,US,25.839806,-80.1895,4.1,1.0,,DN,,"AUDACY LICENSE, LLC",,,,,
AM25083,AM,AM,WRDT,560,LIC,1,D,MONROE,MI,US,41.891167,-83.427444,0.5,0.013,,DN,Y,"WMUZ RADIO, INC.",,,,,
AM11902,AM,AM,WVOC,560,LIC,1,B,COLUMBIA,SC,US,34.032083,-81.14175,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM100797,AM,AM,XE,560,CP,1,B,ALTARES,CI,MX,28.8505,-103.357389,0.53,,,D,,-,,,,,
AM100798,AM,AM,XE,560,CP,1,B,TAPACHULA,CS,MX,14.9025,-92.292778,1.0,1.0,,DN,,-,,,,,
AM100811,AM,AM,XE,560,CP,1,B,NACOZARI DE GARCIA,SO,MX,30.37375,-109.691722,0.8,,,D,,-,,,,,
AM204327,AM,AM,XECSAW,560,CP,1,B,CIHUATLAN,JA,MX,19.245833,-104.5725,10.0,1.0,,DN,,-,,,,,
AM100803,AM,AM,XEMZA,560,CP,1,B,CIHUATLAN,JA,MX,19.189167,-104.614444,10.0,1.0,,DN,,-,,,,,
AM110476,AM,AM,XEMZA1,560,CP,1,B,CIHUATLAN,JA,MX,19.189167,-104.614444,10.0,1.0,,DN,,-,,,,,
AM100799,AM,AM,XEOC,560,CP,1,B,MEXICO,DF,MX,19.421667,-99.172222,1.5,1.0,,DN,,-,,,,,
AM100806,AM,AM,XEQAA,560,CP,1,B,CHETUMAL,QR,MX,18.494167,-88.298889,2.5,1.0,,DN,,-,,,,,
AM100801,AM,AM,XESRD,560,CP,1,B,SANTIAGO PAPASQUIARO,DU,MX,25.059444,-105.330333,10.0,0.25,,DN,,-,,,,,
AM199722,AM,AM,XEVALL,560,CP,1,B,VALLADOLID,YU,MX,20.678194,-88.208556,6.0,,,D,,-,,,,,
AM100812,AM,AM,XEXZ,560,CP,1,B,LA ZACATECANA,ZA,MX,22.740056,-102.48825,5.0,0.5,,DN,,-,,,,,
AM100809,AM,AM,XEYO,560,CP,1,B,HUATABAMPO,SO,MX,26.755194,-109.624361,1.0,0.5,,DN,,-,,,,,
AM99065,AM,AM,ZYH456,560,CP,1,B,ITABUNA,-,BR,-14.783333,-39.266667,10.0,2.5,,DN,,-,,,,,
AM99066,AM,AM,ZYH604,560,CP,1,C,LIMOEIRO NO,-,BR,-5.133333,-38.083333,1.0,0.25,,DN,,-,,,,,
AM99073,AM,AM,ZYH887,560,CP,1,B,S LUIZ,-,BR,-2.516667,-44.05,25.0,5.0,,DN,,-,,,,,
AM99068,AM,AM,ZYI-806,560,CP,1,C,MAMANGUAPE,-,BR,-6.833333,-35.116667,1.0,0.25,,DN,,-,,,,,
AM99067,AM,AM,ZYJ-214,560,CP,1,C,LONDRINA,-,BR,-23.3,-51.166667,1.0,0.5,,DN,,-,,,,,
AM99064,AM,AM,ZYJ-281,560,CP,1,B,GUARAPUAVA,-,BR,-25.4,-51.45,2.5,0.25,,DN,,-,,,,,
AM99060,AM,AM,ZYJ-496,560,CP,1,B,ARARUAMA,-,BR,-22.883333,-42.35,5.0,0.25,,DN,,-,,,,,
AM99063,AM,AM,ZYK-231,560,CP,1,B,CAXIAS DO SU,-,BR,-29.15,-51.183333,5.0,1.0,,DN,,-,,,,,
AM99075,AM,AM,ZYK419,560,CP,1,B,TANGARA DA S,-,BR,-14.633333,-57.483333,10.0,1.0,,DN,,-,,,,,
AM99074,AM,AM,ZYK761,560,CP,1,B,SANTA ISABEL,-,BR,-23.533333,-46.616667,25.0,10.0,,DN,Y,-,,,,,
AM99070,AM,AM,ZYL277,560,CP,1,B,PATROCINIO,-,BR,-18.866667,-47.0,5.0,0.25,,DN,,-,,,,,
AM60853,AM,AM,KGUM,567,LIC,1,B,AGANA,GU,US,13.391111,144.76175,10.0,10.0,,DN,,KYLE MANDAPAT,,,,,
AM99104,AM,AM,CB 57,570,CP,1,A,SANTIAGO 12,-,CI,-33.316667,-70.716667,50.0,50.0,,DN,,-,,,,,
AM99086,AM,AM,CD57,570,CP,1,B,BASE TENIENT,HL,CI,-62.0,-57.5,25.0,25.0,,DN,,-,,,,,
AM106077,AM,AM,CFCB,570,CP,1,B,CORNER BROOK,NL,CA,48.936944,-57.991111,10.0,1.0,,DN,,-,,,,,
AM106080,AM,AM,CFWH,570,CP,1,B,WHITEHORSE,YT,CA,60.783333,-135.113861,5.0,1.0,,DN,,-,,,,,
AM98943,AM,AM,CJEM,570,CP,1,B,EDMUNDSTON,NB,CA,47.363083,-68.288639,5.0,1.0,,DN,Y,-,,,,,
AM106075,AM,AM,CKEK,570,CP,1,B,CRANBROOK,BC,CA,49.47025,-115.721028,10.0,1.0,,DN,Y,-,,,,,
AM106078,AM,AM,CKGL,570,CP,1,B,KITCHENER,ON,CA,43.290333,-80.352611,10.0,10.0,,U,Y,-,,,,,
AM106079,AM,AM,CKSW,570,CP,1,B,SWIFT CURRENT,SK,CA,50.160861,-107.816778,10.0,10.0,,U,Y,-,,,,,
AM106076,AM,AM,CKWL,570,CP,1,B,WILLIAMS LAKE,BC,CA,52.091306,-122.175528,1.0,1.0,,DN,Y,-,,,,,
AM99108,AM,AM,CMEA,570,CP,1,A,SANTA CLARA,-,CU,22.450472,-79.882944,30.0,30.0,,DN,,-,,,,,
AM99107,AM,AM,CMNA,570,CP,1,B,PILON,-,CU,19.933333,-77.316667,10.0,10.0,,DN,,-,,,,,
AM99121,AM,AM,CX57,570,CP,1,B,TREINTA Y TR,-,UY,-33.25,-54.383333,2.0,1.0,,DN,,-,,,,,
AM99110,AM,AM,HCRM1,570,CP,1,B,QUITO,-,EC,-0.183333,-78.466667,1.0,1.0,,DN,,-,,,,,
AM99109,AM,AM,HIMS,570,CP,1,C,S DOMINGO,-,DO,18.483333,-69.85,5.0,1.0,,DN,,-,,,,,
AM99105,AM,AM,HJND,570,CP,1,A,BOGOTA,-,CO,4.75,-74.066667,100.0,100.0,,DN,,-,,,,,
AM99114,AM,AM,HORS,570,CP,1,C,RADIO UNO,-,PM,9.166667,-79.483333,1.0,1.0,,DN,,-,,,,,
AM33733,AM,AM,KCFJ,570,LIC,1,D,ALTURAS,CA,US,41.305444,-120.514944,5.0,0.042,,DN,,"EDI MEDIA, INC.",,,,,
AM59958,AM,AM,KLAC,570,LIC,1,B,LOS ANGELES,CA,US,34.069722,-118.19425,5.0,5.0,,DN,Y,"LOS ANGELES BROADCASTING PARTNERS, LLC",,,,,
AM35061,AM,AM,KLIF,570,LIC,1,B,DALLAS,TX,US,32.944833,-96.940556,5.0,2.4,,DN,Y,"KLIF LICO, INC.",,,,,
AM63818,AM,AM,KNRS,570,LIC,1,B,SALT LAKE CITY,UT,US,40.819111,-111.933,5.0,5.0,,U,Y,"IHM LICENSES, LLC",,,,,
AM58938,AM,AM,KUAI,570,LIC,1,B,ELEELE,HI,US,21.988806,-159.403056,1.0,1.0,,DN,,"PACIFIC RADIO GROUP, INC.",,,,,
AM35853,AM,AM,KVI,570,LIC,1,B,SEATTLE,WA,US,47.421778,-122.430139,5.0,5.0,,U,,LOTUS SEATTLE CORP.,,,,,
AM63950,AM,AM,KWML,570,LIC,1,D,LAS CRUCES,NM,US,32.30925,-106.823889,5.0,0.155,,DN,,ARG OF LAS CRUCES LLC,,,,,
AM99117,AM,AM,OAX3X,570,CP,1,C,PROGRESO,-,PE,-9.166667,-78.666667,1.0,1.0,,DN,,-,,,,,
AM99112,AM,AM,TGPA,570,CP,1,B,PALMERAS,-,GT,14.3,-90.783333,1.0,1.0,,DN,,-,,,,,
AM99106,AM,AM,TISBJ,570,CP,1,B,S JOSE,-,CR,9.9,-84.066667,10.0,10.0,,DN,,-,,,,,
AM22996,AM,AM,WAAX,570,LIC,1,B,GADSDEN,AL,US,33.979278,-86.002472,5.0,0.5,,DN,Y,"IHM LICENSES, LLC",,,,,
AM37447,AM,AM,WIDS,570,LIC,1,D,RUSSELL SPRINGS,KY,US,37.094222,-85.080222,0.5,0.042,,DN,,"HAMMOND BROADCASTING, INC.",,,,,
AM70519,AM,AM,WKBN,570,LIC,1,B,YOUNGSTOWN,OH,US,40.985056,-80.599806,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM6874,AM,AM,WKYX,570,LIC,1,B,PADUCAH,KY,US,37.014778,-88.612833,1.0,0.5,,DN,Y,"BRISTOL BROADCASTING COMPANY, INC.",,,,,
AM40149,AM,AM,WMAM,570,LIC,1,D,MARINETTE,WI,US,45.100528,-87.625111,0.25,0.1,,DN,,"AMC PARTNERS ESCANABA, LLC",,,,,
AM58626,AM,AM,WMCA,570,LIC,1,B,NEW YORK,NY,US,40.752889,-74.10375,5.0,5.0,,U,Y,"SALEM MEDIA OF MASSACHUSETTS, LLC",,,,,
AM57846,AM,AM,WNAX,570,LIC,1,B,YANKTON,SD,US,42.913056,-97.316444,5.0,5.0,,DN,Y,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC",,,,,
AM61698,AM,AM,WQDR,570,LIC,1,D,RALEIGH,NC,US,35.793194,-78.761111,1.0,0.04,,DN,,"TRIANGLE BROADCAST ASSOCIATES, LLC",,,,,
AM48720,AM,AM,WSYR,570,LIC,1,B,SYRACUSE,NY,US,42.987,-76.152139,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM51985,AM,AM,WTBN,570,LIC,1,B,PINELLAS PARK,FL,US,27.999472,-82.700111,0.25,0.73,,DN,Y,SALEM COMMUNICATIONS HOLDING CORPORATION,,,,,
AM2946,AM,AM,WWNC,570,LIC,1,B,ASHEVILLE,NC,US,35.597056,-82.606528,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM11846,AM,AM,WWRC,570,LIC,1,B,BETHESDA,MD,US,39.134278,-77.303583,5.0,1.0,,DN,Y,SALEM COMMUNICATIONS HOLDING CORPORATION,,,,,
AM100814,AM,AM,XE,570,CP,1,B,OJINAGA,CH,MX,29.555194,-104.402417,0.65,,,D,,-,,,,,
AM100816,AM,AM,XE,570,CP,1,B,CD.ACUÃA,CI,MX,29.305222,-100.926194,10.0,,,D,,-,,,,,
AM100827,AM,AM,XEBJB,570,CP,1,B,SAN NICOLAS DE LOS G,NL,MX,25.764778,-100.253361,5.0,2.0,,DN,Y,-,,,,,
AM199724,AM,AM,XECOMI,570,CP,1,B,COMITAN DE DOMINGUEZ,CH,MX,16.207778,-92.115833,7.0,,,D,,-,,,,,
AM100819,AM,AM,XEKZX,570,CP,1,B,SAYULA,JA,MX,19.894722,-103.524722,5.0,0.5,,DN,,-,,,,,
AM100824,AM,AM,XELQ,570,CP,1,B,MORELIA,MC,MX,19.703333,-101.12,1.0,1.0,,DN,,-,,,,,
AM110512,AM,AM,XELQ1,570,CP,1,B,MORELIA,MC,MX,19.693333,-101.147778,1.0,1.0,,DN,,-,,,,,
AM100840,AM,AM,XEME,570,CP,1,B,VALLADOLID,YC,MX,20.705417,-88.201889,2.5,1.0,,DN,,-,,,,,
AM168969,AM,AM,XEME,570,CP,1,B,TEMOZON,YU,MX,20.784583,-88.203833,2.5,2.0,,DN,,-,,,,,
AM100833,AM,AM,XENZ,570,CP,1,B,CULIACAN,SI,MX,24.806639,-107.328694,1.0,0.5,,DN,,-,,,,,
AM100830,AM,AM,XEOA,570,CP,1,B,OAXACA,OA,MX,17.062778,-96.7225,5.0,0.25,,DN,,-,,,,,
AM100842,AM,AM,XEOCE,570,CP,1,B,OJO CALIENTE,ZA,MX,22.5695,-102.227417,0.25,,,D,,-,,,,,
AM170382,AM,AM,XETD,570,CP,1,B,TECUALA,NA,MX,22.404472,-105.459694,5.0,1.0,,DN,,-,,,,,
AM100817,AM,AM,XETJ,570,CP,1,B,GOMEZ PALACIO,DU,MX,25.566944,-103.467,1.0,0.25,,DN,,-,,,,,
AM100835,AM,AM,XEUK,570,CP,1,B,CABORCA,SO,MX,30.725389,-112.163444,0.5,0.25,,DN,,-,,,,,
AM100831,AM,AM,XEVJP,570,CP,1,B,XICOTEPEC DE JUAREZ,PU,MX,20.263444,-97.96025,5.0,0.5,,DN,,-,,,,,
AM110524,AM,AM,XEVJP1,570,CP,1,B,XICOTEPEC DE JUAREZ,PU,MX,20.285667,-97.95775,1.0,1.0,,DN,,-,,,,,
AM100837,AM,AM,XEVX,570,CP,1,B,COMALCALCO,TB,MX,18.265,-93.218611,1.0,1.0,,DN,,-,,,,,
AM110539,AM,AM,XEVX1,570,CP,1,B,COMALCALCO,TB,MX,18.265,-93.218611,2.5,1.0,,DN,,-,,,,,
AM99113,AM,AM,YNR3,570,CP,1,A,RELOJ NACION,-,NI,12.916667,-85.916667,5.0,5.0,,DN,,-,,,,,
AM99118,AM,AM,YSKT,570,CP,1,A,SAN MIGUEL,-,ES,13.483333,-88.2,10.0,10.0,,DN,,-,,,,,
AM99119,AM,AM,YSKT,570,CP,1,A,SAN SALVADOR,-,ES,13.783333,-89.183333,10.0,10.0,,DN,,-,,,,,
AM99120,AM,AM,YSKT,570,CP,1,A,SANTA ANA,-,ES,14.333333,-89.6,10.0,10.0,,DN,,-,,,,,
AM99123,AM,AM,YVLX,570,CP,1,A,VILLA DE CUR,-,VE,10.05,-67.5,100.0,50.0,,DN,,-,,,,,
AM99116,AM,AM,ZP 15,570,CP,1,A,P J CABALLER,-,PA,-22.516667,-55.733333,10.0,5.0,,DN,,-,,,,,
AM99096,AM,AM,ZYH-613,570,CP,1,B,JUAZEIRO NOR,-,BR,-7.233333,-39.283333,5.0,0.25,,DN,,-,,,,,
AM99095,AM,AM,ZYH-614,570,CP,1,C,ITAPIPOCA,-,BR,-3.55,-39.583333,1.0,0.25,,DN,,-,,,,,
AM99090,AM,AM,ZYH-750,570,CP,1,C,CATALAO,-,BR,-18.166667,-47.95,1.0,0.25,,DN,,-,,,,,
AM99093,AM,AM,ZYH890,570,CP,1,B,IMPERATRIZ,-,BR,-5.533333,-47.5,10.0,1.0,,DN,,-,,,,,
AM99091,AM,AM,ZYJ-735,570,CP,1,B,CRICIUMA,-,BR,-28.7,-49.366667,5.0,0.5,,DN,,-,,,,,
AM99092,AM,AM,ZYJ794,570,CP,1,C,DION CERQUEI,-,BR,-26.266667,-53.616667,1.0,0.25,,DN,,-,,,,,
AM99094,AM,AM,ZYK-595,570,CP,1,C,ITAPEVA,-,BR,-23.966667,-48.866667,1.0,0.25,,DN,,-,,,,,
AM99102,AM,AM,ZYK-672,570,CP,1,B,TAUBATE,-,BR,-23.033333,-45.55,5.0,1.0,,DN,,-,,,,,
AM99097,AM,AM,ZYK-698,570,CP,1,C,NHANDEARA,-,BR,-20.683333,-50.033333,1.0,0.25,,DN,,-,,,,,
AM99100,AM,AM,ZYK267,570,CP,1,C,PASSO FUNDO,-,BR,-28.233333,-52.383333,1.0,0.5,,DN,,-,,,,,
AM99088,AM,AM,ZYK717,570,CP,1,C,BARIRI 1,-,BR,-22.083333,-48.733333,1.0,0.25,,DN,Y,-,,,,,
AM99089,AM,AM,ZYL-261,570,CP,1,B,BELO HORIZON,-,BR,-19.916667,-43.916667,25.0,5.0,,DN,Y,-,,,,,
AM189785,AM,AM,C580,580,CP,1,B,SALMON ARM,BC,CA,50.717972,-119.341167,10.0,1.0,,DN,Y,-,,,,,
AM189786,AM,AM,C58T,580,CP,1,B,THUNDER BAY,ON,CA,48.435444,-89.344806,5.0,1.0,,DN,,-,,,,,
AM792293,AM,AM,CFRA,580,CP,1,B,OTTAWA,ON,CA,45.201389,-75.723889,50.0,30.0,,DN,Y,-,,,,,
AM792471,AM,AM,CHAH,580,CP,1,B,EDMONTON,AB,CA,53.319444,-113.446389,10.0,10.0,,DN,Y,-,,,,,
AM202009,AM,AM,CHAH,580,CP,1,B,EDMONTON,AB,CA,53.3195,-113.447389,10.0,10.0,,DN,Y,-,,,,,
AM106090,AM,AM,CHLC,580,CP,1,B,HAUTERIVE,QC,CA,49.176111,-68.310917,5.0,2.5,,DN,Y,-,,,,,
AM106089,AM,AM,CHLC,580,CP,1,B,BAIE COMEAU,QC,CA,49.176111,-68.310917,10.0,2.5,,DN,Y,-,,,,,
AM106084,AM,AM,CJFX,580,CP,1,A,ANTIGONISH,NS,CA,45.718417,-62.057889,25.0,25.0,,U,Y,-,,,,,
AM106087,AM,AM,CKPR,580,CP,1,B,THUNDER BAY,ON,CA,48.435444,-89.344806,5.0,1.0,,DN,,-,,,,,
AM106081,AM,AM,CKUA,580,CP,1,B,EDMONTON,AB,CA,53.342833,-113.4585,10.0,10.0,,DN,Y,-,,,,,
AM106088,AM,AM,CKWW,580,CP,1,C,WINDSOR,ON,CA,42.172806,-83.047972,0.5,0.5,,U,Y,-,,,,,
AM106083,AM,AM,CKY,580,CP,1,B,WINNIPEG,MB,CA,49.6025,-97.150306,50.0,50.0,,DN,Y,-,,,,,
AM99150,AM,AM,CMAA,580,CP,1,A,PINAR DEL RI,-,CU,22.433778,-83.666389,30.0,30.0,,DN,,-,,,,,
AM99149,AM,AM,CMMF,580,CP,1,B,BARACOA,-,CU,20.3505,-74.499194,5.0,5.0,,DN,,-,,,,,
AM99147,AM,AM,CP 91,580,CP,1,B,LA PAZ,-,BL,-16.5,-68.133333,10.0,10.0,,DN,,-,,,,,
AM99158,AM,AM,CX58,580,CP,1,C,MONTEVIDEO,-,UY,-34.8,-56.216667,2.0,0.5,,DN,,-,,,,,
AM99151,AM,AM,HCPC2,580,CP,1,B,GUAYAQUIL,-,EC,-2.2,-79.9,10.0,10.0,,DN,,-,,,,,
AM99148,AM,AM,HJHP,580,CP,1,A,CALI 15,-,CO,3.483333,-76.583333,50.0,25.0,,DN,,-,,,,,
AM99155,AM,AM,HOH 4,580,CP,1,C,RPC,-,PM,8.358333,-82.358333,1.0,1.0,,DN,,-,,,,,
AM99153,AM,AM,HRZQ,580,CP,1,C,TEGUCIGALPA,-,HN,14.116667,-87.216667,1.0,1.0,,DN,,-,,,,,
AM17396,AM,AM,KIDO,580,LIC,1,B,NAMPA,ID,US,43.428778,-116.329556,20.0,4.4,,DN,Y,"TOWNSQUARE LICENSE, LLC",,,,,
AM20492,AM,AM,KJMJ,580,LIC,1,B,ALEXANDRIA,LA,US,31.308528,-92.415972,5.0,1.0,,DN,Y,"RADIO MARIA, INC.",,,,,
AM26923,AM,AM,KMJ,580,LIC,1,B,FRESNO,CA,US,36.659111,-119.347333,50.0,50.0,,DN,Y,CUMULUS LICENSING LLC,,,,,
AM60804,AM,AM,KRFE,580,LIC,1,B,LUBBOCK,TX,US,33.533417,-101.821,0.5,0.29,,DN,Y,"KRFE RADIO, INC.",,,,,
AM51079,AM,AM,KSAZ,580,LIC,1,B,MARANA,AZ,US,32.453139,-111.285111,5.0,0.39,,DN,Y,"KASA RADIO HOGAR, INC.",,,,,
AM57733,AM,AM,KTMT,580,LIC,1,B,ASHLAND,OR,US,42.164028,-122.648917,1.0,1.0,,DN,Y,"SMG-MEDFORD, LLC",,,,,
AM73626,AM,AM,KUBC,580,LIC,1,B,MONTROSE,CO,US,38.425556,-107.883111,5.0,1.0,,DN,Y,"TOWNSQUARE LICENSE, LLC",,,,,
AM46713,AM,AM,KZMX,580,LIC,1,B,HOT SPRINGS,SD,US,43.456639,-103.476583,2.3,0.31,,DN,,"MT. RUSHMORE BROADCASTING, INC.",,,,,
AM99126,AM,AM,LRF374,580,CP,1,B,BASE MARAMBI,RG,AR,-64.233333,-56.633333,25.0,10.0,,DN,,-,,,,,
AM99124,AM,AM,LU20,580,CP,1,B,TRELEW,-,AR,-43.25,-65.316667,25.0,5.0,,DN,,-,,,,,
AM99125,AM,AM,LV15,580,CP,1,B,VILLA MERCED,-,AR,-33.683333,-65.466667,10.0,2.5,,DN,,-,,,,,
AM99157,AM,AM,OAX2E,580,CP,1,B,MARANON,-,PE,-5.166667,-79.0,50.0,50.0,,DN,,-,,,,,
AM99154,AM,AM,RJR,580,CP,1,B,GALINA,-,JM,18.4,-76.883333,10.0,10.0,,DN,,-,,,,,
AM99152,AM,AM,TGY,580,CP,1,B,PROGRESO,-,GT,14.566667,-90.616667,1.0,1.0,,DN,,-,,,,,
AM1018,AM,AM,WACQ,580,LIC,1,D,TUSKEGEE,AL,US,32.376806,-85.657722,0.5,0.139,,DN,,"TIGER COMMUNICATIONS, INC.",,,,,
AM71660,AM,AM,WCHS,580,LIC,1,B,CHARLESTON,WV,US,38.36425,-81.767917,5.0,5.0,,DN,Y,WEST VIRGINIA RADIO CORPORATION,,,,,
AM48726,AM,AM,WDBO,580,LIC,1,B,ORLANDO,FL,US,28.62,-81.409528,5.0,5.0,,DN,Y,"COX RADIO, LLC",,,,,
AM58829,AM,AM,WELO,580,LIC,1,D,TUPELO,MS,US,34.238167,-88.695333,0.77,0.095,,DN,,"JMD, INC.",,,,,
AM4435,AM,AM,WGAC,580,LIC,1,B,AUGUSTA,GA,US,33.512361,-82.079833,5.0,0.84,,DN,Y,"BEASLEY MEDIA GROUP LICENSES, LLC",,,,,
AM15322,AM,AM,WHP,580,LIC,1,B,HARRISBURG,PA,US,40.303139,-76.951639,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM63169,AM,AM,WIBW,580,LIC,1,B,TOPEKA,KS,US,39.084722,-95.783028,5.0,5.0,,DN,Y,ALPHA MEDIA LICENSEE LLC,,,,,
AM68941,AM,AM,WILL,580,LIC,1,D,URBANA,IL,US,40.080861,-88.236167,5.0,0.1,,DN,Y,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,,,,,
AM19099,AM,AM,WKAQ,580,LIC,1,B,SAN JUAN,PR,US,18.430247,-66.135461,10.0,10.0,,DN,Y,"WLII/WSUR LICENSE PARTNERSHIP, G.P.",,,,,
AM8146,AM,AM,WKSK,580,LIC,1,D,WEST JEFFERSON,NC,US,36.410944,-81.495944,5.0,0.034,,DN,,"CADDELL BROADCASTING, INC.",,,,,
AM36207,AM,AM,WKTY,580,LIC,1,B,LA CROSSE,WI,US,43.74025,-91.205972,5.0,0.74,,DN,Y,"FAMILY RADIO, INC.",,,,,
AM39579,AM,AM,WLVA,580,LIC,1,D,LYNCHBURG,VA,US,37.420972,-79.115028,0.25,0.014,,DN,,BRENT EPPERSON EPPERSON,,,,,
AM35230,AM,AM,WTAG,580,LIC,1,B,WORCESTER,MA,US,42.337028,-71.820361,5.0,5.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM70524,AM,AM,WTCM,580,LIC,1,B,TRAVERSE CITY,MI,US,44.721667,-85.705083,50.0,1.1,,DN,Y,"WTCM RADIO, INC.",,,,,
AM51114,AM,AM,WXRH,580,LIC,1,D,ROCKWOOD,TN,US,35.827861,-84.655222,5.0,0.049,,DN,,"3B TENNESSEE, INC.",,,,,
AM100843,AM,AM,XE,580,CP,1,B,SAN FELIPE,BN,MX,31.063417,-114.836889,10.0,10.0,,DN,,-,,,,,
AM100845,AM,AM,XE,580,CP,1,B,CD.GUZMAN,CH,MX,31.079278,-107.555833,0.75,,,D,,-,,,,,
AM100864,AM,AM,XE,580,CP,1,B,CD.VALLES,SL,MX,21.9765,-99.044556,1.0,0.25,,DN,,-,,,,,
AM100857,AM,AM,XEAV,580,CP,1,B,GUADALAJARA,JA,MX,20.616472,-103.291222,10.0,1.0,,DN,,-,,,,,
AM204062,AM,AM,XECPVIC,580,CP,1,B,VICAM,SO,MX,27.587139,-110.323861,2.5,,,D,,-,,,,,
AM100869,AM,AM,XEDZ,580,CP,1,B,CORDOBA,VC,MX,18.896667,-96.9675,1.0,0.45,,DN,,-,,,,,
AM189195,AM,AM,XEDZ,580,CP,1,B,CORDOBA,VC,MX,18.869444,-97.003611,2.5,1.0,,DN,,-,,,,,
AM100870,AM,AM,XEDZ1,580,CP,1,B,FORTIN DE LAS FLORES,VC,MX,18.9075,-96.974167,2.5,0.45,,DN,,-,,,,,
AM100847,AM,AM,XEFI,580,CP,1,B,CHIHUAHUA,CH,MX,28.61075,-106.049944,5.0,0.25,,DN,,-,,,,,
AM171811,AM,AM,XEHO,580,CP,1,B,CD. OBREGON,SO,MX,27.575472,-109.941639,5.0,0.25,,DN,,-,,,,,
AM100866,AM,AM,XEHO1,580,CP,1,B,CD.OBREGON,SO,MX,27.575472,-109.941639,1.0,0.25,,DN,,-,,,,,
AM100868,AM,AM,XEHP,580,CP,1,B,CD.VICTORIA,TA,MX,23.718972,-99.130194,1.0,0.15,,DN,,-,,,,,
AM110608,AM,AM,XEHP1,580,CP,1,B,CD.VICTORIA,TA,MX,23.718972,-99.130194,,1.0,,N,,-,,,,,
AM100849,AM,AM,XELRDA,580,CP,1,B,PIEDRAS NEGRAS,CI,MX,28.73775,-100.513694,5.0,2.5,,DN,Y,-,,,,,
AM110563,AM,AM,XEMU1,580,CP,1,B,PIEDRAS NEGRAS,CI,MX,28.73775,-100.513694,,0.5,,N,,-,,,,,
AM199810,AM,AM,XENT2,580,CP,1,B,LA PAZ,BN,MX,24.164139,-110.315972,2.0,,,D,,-,,,,,
AM100859,AM,AM,XEUAQ,580,CP,1,B,QUERETARO,QE,MX,20.554278,-100.421444,0.1,,,D,,-,,,,,
AM110586,AM,AM,XEUAQ1,580,CP,1,B,QUERETARO,QE,MX,20.589556,-100.412,0.25,0.25,,DN,,-,,,,,
AM100851,AM,AM,XEUE,580,CP,1,B,TUXTLA GUTIERREZ,CS,MX,16.750833,-93.0825,1.0,1.0,,DN,,-,,,,,
AM100861,AM,AM,XEYI,580,CP,1,B,CANCUN,QR,MX,21.164028,-86.842722,1.0,0.25,,DN,,-,,,,,
AM110594,AM,AM,XEYI1,580,CP,1,B,CANCUN,QR,MX,21.164028,-86.842722,1.5,0.5,,DN,,-,,,,,
AM99159,AM,AM,YVMJ,580,CP,1,A,MARACAIBO,-,VE,10.683333,-71.733333,50.0,50.0,,DN,Y,-,,,,,
AM99156,AM,AM,ZP61,580,CP,1,B,NEEMBUCO 2,-,PA,-27.0,-58.0,1.5,0.5,,DN,,-,,,,,
AM99143,AM,AM,ZYH-290,580,CP,1,B,TEFE,-,BR,-3.366667,-64.7,10.0,10.0,,DN,,-,,,,,
